timestamp,raw_vx,raw_vy,raw_wz
1.75649e+09,4.29401e-05,0.000128745,0.00319579
1.75649e+09,4.04452e-05,0.000121346,-0.02024
1.75649e+09,3.93154e-05,0.000117869,-0.0117179
1.75649e+09,3.70888e-05,0.000111006,-0.0149137
1.75649e+09,3.50284e-05,0.000104685,-0.00319579
1.75649e+09,3.40279e-05,0.000101646,-0.0191748
1.75649e+09,3.19784e-05,9.57928e-05,-0.015979
1.75649e+09,0.00559216,-0.00195535,-0.00958738
1.75649e+09,9.23523e-05,-0.00405954,-0.00958738
1.75649e+09,-0.00471526,-0.0132287,-0.0138484
1.75649e+09,-0.00792536,-0.0155559,-0.02024
1.75649e+09,-0.00585203,-0.0034107,-0.015979
1.75649e+09,-0.00909581,-0.00291395,-0.0170442
1.75649e+09,0.0135569,0.00352953,0.00106526
1.75649e+09,0.00805263,0.000471954,-0.00958738
1.75649e+09,0.0100272,0.00130777,-0.00106526
1.75649e+09,-0.00133101,-0.00211967,0.00745685
1.75649e+09,0.0028648,-0.0128278,0.0106526
1.75649e+09,0.00723862,-0.001243,0.00319579
1.75649e+09,0.00037803,0.00323437,0.00532632
1.75649e+09,0.00727324,0.00575575,0.0138484
1.75649e+09,0.00137707,0.00567543,0.00106526
1.75649e+09,0.0031332,-0.00374877,-0.00319579
1.75649e+09,0.0134994,0.000753971,0.00426106
1.75649e+09,0.00244961,0.00554551,0
1.75649e+09,0.0113048,-0.00017615,-0.00319579
1.75649e+09,0.00204001,0.000194606,-0.00745685
1.75649e+09,0.000142573,0.000255621,-0.0117179
1.75649e+09,8.00983e-05,0.000242397,-0.0191748
1.75649e+09,7.63127e-05,0.000235099,-0.0181095
1.75649e+09,7.14837e-05,0.000220915,-0.015979
1.75649e+09,6.75103e-05,0.000207746,-0.0191748
1.75649e+09,6.55097e-05,0.000201524,-0.0223706
1.75649e+09,6.16588e-05,0.000189744,-0.0170442
1.75649e+09,5.80058e-05,0.000178504,-0.00532632
1.75649e+09,5.63077e-05,0.000173158,-0.00639159
1.75649e+09,5.30956e-05,0.000162955,-0.0191748
1.75649e+09,5.00653e-05,0.00015337,-0.0138484
1.75649e+09,4.73156e-05,0.000144468,-0.00426106
1.75649e+09,4.58263e-05,0.000140231,-0.00213053
1.75649e+09,4.30734e-05,0.000132211,0.00213053
1.75649e+09,4.17491e-05,0.000128308,-0.00213053
1.75649e+09,3.93684e-05,0.00012082,0.00852211
1.75649e+09,3.71251e-05,0.000113767,0.0138484
1.75649e+09,3.6047e-05,0.00011045,0.00958738
1.75649e+09,3.38353e-05,0.00010399,0.0149137
1.75649e+09,3.17649e-05,9.82329e-05,0.00532632
1.75649e+09,3.0848e-05,9.54146e-05,0.0234358
1.75649e+09,2.89939e-05,8.99931e-05,0.0223706
1.75649e+09,2.73363e-05,8.4783e-05,0.00639159
1.75649e+09,2.65868e-05,8.23234e-05,0.00426106
1.75649e+09,2.50342e-05,7.75351e-05,0.00639159
1.75649e+09,2.36076e-05,7.30831e-05,-0.00319579
1.75649e+09,2.28755e-05,7.09964e-05,-0.00319579
1.75649e+09,-0.00304859,0.0026139,-0.0127832
1.75649e+09,-0.00112563,0.00680876,-0.00745685
1.75649e+09,-0.000997112,-0.00367533,-0.00958738
1.75649e+09,0.00118534,0.000514773,-0.0127832
1.75649e+09,0.0107108,-0.00957699,-0.0170442
1.75649e+09,0.0126649,-0.0104049,-0.0213053
1.75649e+09,0.0055181,-0.00539604,-0.0234358
1.75649e+09,0.00762467,-0.00156596,-0.0245011
1.75649e+09,0.00221315,-0.00804757,-0.0191748
1.75649e+09,0.000818855,-0.0122807,-0.00852211
1.75649e+09,0.00788591,0.000245808,-0.0138484
1.75649e+09,-0.00303805,-0.00422573,-0.00426106
1.75649e+09,-0.00208959,-0.00127115,0.00319579
1.75649e+09,-0.00891004,-0.00462491,0.00532632
1.75649e+09,0.00468477,0.00134104,0.00639159
1.75649e+09,-4.47664e-05,-0.00607657,0.00745685
1.75649e+09,-0.00391778,-0.00164621,0.00958738
1.75649e+09,-0.00877589,0.00455198,0.00958738
1.75649e+09,-0.00120431,-0.00294047,0.00532632
1.75649e+09,0.00103507,-0.00380394,0.00852211
1.75649e+09,-0.0022162,-0.000752455,0.00852211
1.75649e+09,-0.00131831,-0.00654204,-0.00106526
1.75649e+09,0.00142771,-0.0138683,0.00745685
1.75649e+09,0.00243717,2.50555e-07,0.0138484
1.75649e+09,0.00213391,0.00452755,0.00639159
1.75649e+09,-0.00808104,-0.00306862,-0.00745685
1.75649e+09,-0.00274522,0.00352737,-0.0117179
1.75649e+09,-0.00121875,-0.000402311,-0.0149137
1.75649e+09,0.00259299,-0.0124691,-0.0106526
1.75649e+09,-0.00197152,-0.0207027,-0.015979
1.75649e+09,-0.0027128,-0.0146929,-0.0181095
1.75649e+09,0.00301916,-0.00269539,-0.0149137
1.75649e+09,0.00798953,-0.00225479,-0.0266316
1.75649e+09,0.000330706,0.000237023,-0.0276969
1.75649e+09,0.00517598,-0.00238541,-0.02024
1.75649e+09,0.00536398,-0.0023793,-0.0170442
1.75649e+09,-0.00946672,-0.0106419,-0.00532632
1.75649e+09,-0.00636322,-0.00438443,-0.00852211
1.75649e+09,-0.0174439,0.107093,-0.0181095
1.75649e+09,-0.0548492,0.150639,-0.02024
1.75649e+09,-0.030359,0.12178,0.072438
1.75649e+09,-0.00799636,0.0693839,0.0873517
1.75649e+09,0.0114925,0.0182668,0.162985
1.75649e+09,0.00763726,-0.0441799,0.235423
1.75649e+09,0.00706882,-0.0324047,0.245011
1.75649e+09,0.00586772,0.0014294,0.309992
1.75649e+09,0.0229639,-0.0255995,0.370712
1.75649e+09,0.0150017,-0.013903,0.413323
1.75649e+09,0.000687014,0.00495732,0.435693
1.75649e+09,-0.00732624,0.0178445,0.456998
1.75649e+09,-0.00132378,0.0029679,0.48363
1.75649e+09,-9.84473e-05,-6.44872e-05,0.541154
1.75649e+09,-5.85052e-05,-0.00014792,0.540089
1.75649e+09,-5.61646e-05,-0.000146263,0.523045
1.75649e+09,-5.27539e-05,-0.000138172,0.539024
1.75649e+09,-5.27539e-05,-0.000138172,0.539024
1.75649e+09,-4.94932e-05,-0.000129705,0.523045
1.75649e+09,-4.66412e-05,-0.000122715,0.504935
1.75649e+09,-4.40408e-05,-0.000116528,0.509196
1.75649e+09,-4.27176e-05,-0.000113423,0.502805
1.75649e+09,-4.01575e-05,-0.000107681,0.493217
1.75649e+09,-3.79319e-05,-0.000101888,0.50174
1.75649e+09,-3.67198e-05,-9.87651e-05,0.481499
1.75649e+09,-3.48605e-05,-9.35024e-05,0.470847
1.75649e+09,-3.30072e-05,-8.83635e-05,0.471912
1.75649e+09,-3.19941e-05,-8.53102e-05,0.462325
1.75649e+09,-3.02528e-05,-8.0277e-05,0.465521
1.75649e+09,-2.8559e-05,-7.56485e-05,0.458064
1.75649e+09,-2.77585e-05,-7.30109e-05,0.446346
1.75649e+09,-2.6205e-05,-6.85386e-05,0.44528
1.75649e+09,-2.47174e-05,-6.44523e-05,0.447411
1.75649e+09,-2.39627e-05,-6.24091e-05,0.431432
1.75649e+09,-2.27251e-05,-5.91551e-05,0.428236
1.75649e+09,-2.11611e-05,-5.58092e-05,0.426106
1.75649e+09,-2.03729e-05,-5.42258e-05,0.414388
1.75649e+09,-2.03729e-05,-5.42258e-05,0.414388
1.75649e+09,-2.03729e-05,-5.42258e-05,0.414388
1.75649e+09,-2.03729e-05,-5.42258e-05,0.414388
1.75649e+09,-2.03729e-05,-5.42258e-05,0.414388
1.75649e+09,-1.80328e-05,-5.198e-05,0.396278
1.75649e+09,-1.76923e-05,-5.07554e-05,0.396278
1.75649e+09,-1.6658e-05,-4.84109e-05,0.397344
1.75649e+09,-1.57178e-05,-4.62391e-05,0.397344
1.75649e+09,-1.52003e-05,-4.51179e-05,0.400539
1.75649e+09,-1.43731e-05,-4.29558e-05,0.390952
1.75649e+09,-1.37667e-05,-4.07576e-05,0.40267
1.75649e+09,-1.34609e-05,-3.96829e-05,0.398409
1.75649e+09,-1.29784e-05,-3.76537e-05,0.400539
1.75649e+09,-1.24711e-05,-3.56943e-05,0.418649
1.75649e+09,-1.22265e-05,-3.47141e-05,0.418649
1.75649e+09,-1.17688e-05,-3.29364e-05,0.421845
1.75649e+09,-1.13323e-05,-3.10169e-05,0.429302
1.75649e+09,-1.11095e-05,-3.02266e-05,0.435693
1.75649e+09,-1.06444e-05,-2.85445e-05,0.435693
1.75649e+09,-1.02707e-05,-2.68519e-05,0.450607
1.75649e+09,-1.00582e-05,-2.62698e-05,0.438889
1.75649e+09,-9.66589e-06,-2.4913e-05,0.436758
1.75649e+09,-9.28294e-06,-2.34117e-05,0.442085
1.75649e+09,-9.07874e-06,-2.27229e-05,0.437824
1.75649e+09,-8.70673e-06,-2.15654e-05,0.434628
1.75649e+09,-8.31975e-06,-2.04637e-05,0.436758
1.75649e+09,-8.12267e-06,-1.98707e-05,0.427171
1.75649e+09,-7.78202e-06,-1.88779e-05,0.421845
1.75649e+09,-7.41794e-06,-1.77441e-05,0.401605
1.75649e+09,-7.06641e-06,-1.68464e-05,0.397344
1.75649e+09,-6.86892e-06,-1.63781e-05,0.388821
1.75649e+09,-6.54544e-06,-1.56254e-05,0.387756
1.75649e+09,-6.34734e-06,-1.51555e-05,0.396278
1.75649e+09,-6.02678e-06,-1.43832e-05,0.38456
1.75649e+09,-5.71533e-06,-1.36908e-05,0.374973
1.75649e+09,-5.5893e-06,-1.33914e-05,0.371777
1.75649e+09,-5.3064e-06,-1.28365e-05,0.374973
1.75649e+09,-5.10506e-06,-1.22649e-05,0.371777
1.75649e+09,-5.00903e-06,-1.2071e-05,0.36432
1.75649e+09,-4.83113e-06,-1.15246e-05,0.367516
1.75649e+09,-4.66896e-06,-1.10832e-05,0.374973
1.75649e+09,-4.57709e-06,-1.08563e-05,0.357929
1.75649e+09,0.0260108,-0.00819864,0.372843
1.75649e+09,0.0226232,0.00627918,0.36432
1.75649e+09,0.026488,0.00670993,0.373908
1.75649e+09,0.0326972,-0.00400769,0.380299
1.75649e+09,0.0253919,-0.00281294,0.379234
1.75649e+09,0.0315641,-0.00223494,0.386691
1.75649e+09,0.0323868,-0.00387851,0.393083
1.75649e+09,0.0166962,-0.00220361,0.393083
1.75649e+09,0.0298319,0.00529596,0.38243
1.75649e+09,0.0381086,-0.00536676,0.387756
1.75649e+09,0.0237176,0.00966943,0.395213
1.75649e+09,0.0220763,0.00170293,0.379234
1.75649e+09,0.0192461,0.00620601,0.396278
1.75649e+09,0.0325167,-0.0140797,0.373908
1.75649e+09,0.0377207,-0.00328297,0.377104
1.75649e+09,0.027037,-0.0076932,0.38243
1.75649e+09,0.0299634,-0.0143889,0.377104
1.75649e+09,0.0292706,-0.00315863,0.378169
1.75649e+09,0.030116,0.00328237,0.367516
1.75649e+09,0.0355469,-0.00146273,0.360059
1.75649e+09,0.0253886,0.000354379,0.353668
1.75649e+09,0.0363878,0.00266607,0.355798
1.75649e+09,0.026257,-0.00631656,0.36432
1.75649e+09,0.0352909,-0.000819643,0.349407
1.75649e+09,0.0416454,-0.00524247,0.343015
1.75649e+09,0.030021,0.00196344,0.327036
1.75649e+09,0.0377791,0.000665725,0.336624
1.75649e+09,0.0382613,0.000142703,0.331297
1.75649e+09,0.0191072,-0.0130262,0.339819
1.75649e+09,0.0281608,-0.00335549,0.338754
1.75649e+09,0.0378566,0.00425411,0.34408
1.75649e+09,0.0318091,-0.000502643,0.348341
1.75649e+09,0.0200301,-0.000439199,0.345146
1.75649e+09,0.0344806,0.000590023,0.349407
1.75649e+09,0.0193965,0.0025015,0.371777
1.75649e+09,0.0194687,-0.00365342,0.374973
1.75649e+09,0.0287766,0.00298206,0.376038
1.75649e+09,0.0306247,0.00160159,0.374973
1.75649e+09,0.0316488,0.00490184,0.372843
1.75649e+09,0.0352983,0.00511301,0.386691
1.75649e+09,0.0297744,-0.00324682,0.371777
1.75649e+09,0.0214938,-0.00171875,0.371777
1.75649e+09,0.0538002,0.00626869,0.381365
1.75649e+09,0.0340106,0.00020975,0.361125
1.75649e+09,0.0469287,0.00212511,0.372843
1.75649e+09,0.0311349,0.00856932,0.36219
1.75649e+09,0.0373363,-0.00141113,0.36219
1.75649e+09,0.030749,-0.00413282,0.354733
1.75649e+09,0.0255088,0.00686106,0.34408
1.75649e+09,0.0236938,0.00815268,0.348341
1.75649e+09,0.0252256,0.0119993,0.356864
1.75649e+09,0.0242082,0.00266479,0.345146
1.75649e+09,0.0305982,-0.00865982,0.351537
1.75649e+09,0.0391616,-0.0120307,0.351537
1.75649e+09,0.0350794,0.00321626,0.346211
1.75649e+09,0.0419361,0.00860368,0.343015
1.75649e+09,0.0420852,0.00612705,0.347276
1.75649e+09,0.0207783,0.00917673,0.345146
1.75649e+09,0.0297329,0.010993,0.350472
1.75649e+09,0.0178986,0.0098098,0.349407
1.75649e+09,0.0328741,0.0033854,0.351537
1.75649e+09,0.0394772,0.0155189,0.351537
1.75649e+09,0.0410255,0.0161284,0.351537
1.75649e+09,0.0224323,0.000269867,0.357929
1.75649e+09,0.0241483,-0.00156071,0.36432
1.75649e+09,0.0259442,0.00281919,0.356864
1.75649e+09,0.0339598,0.0238358,0.358994
1.75649e+09,0.0282301,0.0143963,0.357929
1.75649e+09,0.0266789,0.0167663,0.354733
1.75649e+09,0.0201087,-0.00602136,0.346211
1.75649e+09,0.0298743,0.0135482,0.360059
1.75649e+09,0.0297379,0.0110472,0.343015
1.75649e+09,0.0245796,0.0258556,0.337689
1.75649e+09,0.0205739,0.0155639,0.325971
1.75649e+09,0.0352696,0.0178402,0.335558
1.75649e+09,0.0256832,0.00986215,0.331297
1.75649e+09,0.0241426,0.00718291,0.337689
1.75649e+09,0.035784,0.00324784,0.339819
1.75649e+09,0.0324706,0.016438,0.332362
1.75649e+09,0.0229002,0.0155677,0.335558
1.75649e+09,0.0215765,0.0065528,0.336624
1.75649e+09,0.0369787,0.0033615,0.34195
1.75649e+09,0.0293824,-0.0197089,0.349407
1.75649e+09,0.0253797,-0.0144199,0.339819
1.75649e+09,0.0380075,-0.0109429,0.334493
1.75649e+09,0.0362076,0.00355643,0.347276
1.75649e+09,0.0312089,0.0046789,0.34408
1.75649e+09,0.0363101,0.00349644,0.355798
1.75649e+09,0.0211695,-0.00347977,0.350472
1.75649e+09,0.0247078,-0.00577371,0.353668
1.75649e+09,0.0178374,0.00639075,0.353668
1.75649e+09,0.0294385,0.0173928,0.340885
1.75649e+09,0.0215665,0.0154688,0.345146
1.75649e+09,0.0342143,0.0138585,0.346211
1.75649e+09,0.0323519,0.00597913,0.34195
1.75649e+09,0.022566,0.000283104,0.331297
1.75649e+09,0.0350478,0.00367911,0.327036
1.75649e+09,0.0394918,0.0304152,0.322775
1.75649e+09,0.033767,0.0320366,0.322775
1.75649e+09,0.0417428,0.022036,0.315318
1.75649e+09,0.0303046,0.0133358,0.313188
1.75649e+09,0.033874,0.0150672,0.302535
1.75649e+09,0.0313757,0.0331189,0.309992
1.75649e+09,0.027987,0.03646,0.30147
1.75649e+09,0.0272538,0.0433396,0.30147
1.75649e+09,0.0196654,0.0195261,0.315318
1.75649e+09,0.0207287,0.0201885,0.322775
1.75649e+09,0.030084,0.00626497,0.333428
1.75649e+09,0.0333059,0.00615058,0.347276
1.75649e+09,0.0333605,0.011947,0.348341
1.75649e+09,0.0325424,0.00982955,0.339819
1.75649e+09,0.0220537,0.010558,0.345146
1.75649e+09,0.0294327,-0.000136916,0.355798
1.75649e+09,0.0221861,0.00129804,0.357929
1.75649e+09,0.0282296,0.00973486,0.355798
1.75649e+09,0.0331374,0.0126435,0.355798
1.75649e+09,0.0371742,0.00885631,0.357929
1.75649e+09,0.0279224,-0.000259434,0.36432
1.75649e+09,0.0260747,0.0101429,0.356864
1.75649e+09,0.0252336,0.00857913,0.352602
1.75649e+09,0.0405845,0.02151,0.347276
1.75649e+09,0.0287126,0.0204447,0.335558
1.75649e+09,0.0300228,0.0217962,0.351537
1.75649e+09,0.0278786,0.0192775,0.339819
1.75649e+09,0.0076959,0.0225936,0.34195
1.75649e+09,0.0165392,0.00764956,0.331297
1.75649e+09,0.0293421,0.0237475,0.332362
1.75649e+09,0.0287732,0.0282654,0.336624
1.75649e+09,0.0209054,0.0206073,0.340885
1.75649e+09,0.020671,0.0111602,0.324906
1.75649e+09,0.0307333,0.016941,0.320645
1.75649e+09,0.0215739,0.0255495,0.324906
1.75649e+09,0.0245375,0.0200466,0.325971
1.75649e+09,0.0299553,0.0379608,0.325971
1.75649e+09,0.0376786,0.0201198,0.332362
1.75649e+09,0.0273876,0.0347073,0.336624
1.75649e+09,0.0159663,0.00989499,0.343015
1.75649e+09,0.0144624,0.00857193,0.349407
1.75649e+09,0.00932337,0.0130329,0.345146
1.75649e+09,0.0200205,0.0180347,0.356864
1.75649e+09,0.0139388,0.0193233,0.36219
1.75649e+09,0.0174021,0.0111247,0.365386
1.75649e+09,0.0213086,-0.00241287,0.370712
1.75649e+09,0.0188101,0.0174076,0.379234
1.75649e+09,0.0317606,0.0194613,0.373908
1.75649e+09,0.0333652,0.0243765,0.38243
1.75649e+09,0.0310924,0.0247222,0.366451
1.75649e+09,0.0195394,0.0203391,0.377104
1.75649e+09,0.0105848,0.0166368,0.371777
1.75649e+09,0.0275862,0.00246661,0.367516
1.75649e+09,0.0313421,0.0128154,0.366451
1.75649e+09,0.0234745,0.0187007,0.36219
1.75649e+09,0.0296691,0.033359,0.349407
1.75649e+09,0.0101083,0.0278398,0.367516
1.75649e+09,0.00132095,0.0121601,0.36219
1.75649e+09,0.0100487,0.0124633,0.358994
1.75649e+09,0.0190404,0.013861,0.346211
1.75649e+09,0.0180881,0.0202859,0.347276
1.75649e+09,0.0189502,0.0163099,0.347276
1.75649e+09,0.015989,0.0135461,0.353668
1.75649e+09,0.0253149,0.0163347,0.361125
1.75649e+09,0.0130625,0.0198769,0.358994
1.75649e+09,0.0114602,0.00828434,0.350472
1.75649e+09,0.0433911,0.0228025,0.357929
1.75649e+09,0.0314092,0.0163974,0.366451
1.75649e+09,0.0267501,0.0116862,0.369647
1.75649e+09,0.0198423,0.00879134,0.357929
1.75649e+09,0.0129837,0.0125325,0.372843
1.75649e+09,0.0164387,0.0263631,0.357929
1.75649e+09,0.0262028,0.0204358,0.379234
1.75649e+09,0.0297011,0.0190855,0.361125
1.75649e+09,0.0201493,0.00426808,0.366451
1.75649e+09,0.0219876,0.0216812,0.370712
1.75649e+09,0.00434767,0.0123941,0.36432
1.75649e+09,0.0216971,0.005397,0.350472
1.75649e+09,0.0293324,0.0115642,0.353668
1.75649e+09,0.0431861,0.0238753,0.353668
1.75649e+09,0.0242176,0.0188701,0.340885
1.75649e+09,0.0150761,0.0109463,0.34408
1.75649e+09,0.0126498,0.0101911,0.347276
1.75649e+09,0.0181764,0.00522746,0.343015
1.75649e+09,0.0249481,0.0166963,0.337689
1.75649e+09,0.0188917,0.0191882,0.336624
1.75649e+09,0.0244014,0.0209306,0.332362
1.75649e+09,0.020104,0.0176427,0.336624
1.75649e+09,0.00455743,0.00677706,0.34408
1.75649e+09,0.0145946,0.0133234,0.350472
1.75649e+09,0.0116523,0.0250551,0.333428
1.75649e+09,0.021046,0.0219184,0.34195
1.75649e+09,0.0158831,0.010481,0.355798
1.75649e+09,0.0232808,0.00487855,0.353668
1.75649e+09,0.0178772,0.00194003,0.352602
1.75649e+09,0.0264313,0.00247145,0.350472
1.75649e+09,0.0117699,0.0105736,0.361125
1.75649e+09,0.00894174,0.0142929,0.365386
1.75649e+09,0.0165877,0.00458686,0.355798
1.75649e+09,0.0254948,0.00198457,0.355798
1.75649e+09,0.0213713,0.00864783,0.36219
1.75649e+09,0.0168903,-0.00272892,0.351537
1.75649e+09,0.0251081,0.0230582,0.355798
1.75649e+09,0.0231217,0.0204159,0.339819
1.75649e+09,0.0239072,0.0162102,0.329167
1.75649e+09,0.0353997,0.00890619,0.34195
1.75649e+09,0.027446,0.00208221,0.338754
1.75649e+09,0.0150771,0.0013646,0.331297
1.75649e+09,0.0276956,0.0097443,0.333428
1.75649e+09,0.0410083,0.0174695,0.329167
1.75649e+09,0.0437772,0.00446348,0.309992
1.75649e+09,0.048493,0.00202382,0.311057
1.75649e+09,0.0358974,0.00710301,0.309992
1.75649e+09,0.0199709,0.0167872,0.314253
1.75649e+09,0.021647,0.014587,0.296143
1.75649e+09,0.0287815,0.00488652,0.298274
1.75649e+09,0.0241017,0.0151508,0.300405
1.75649e+09,0.0291882,0.0118509,0.291882
1.75649e+09,0.027202,0.0167299,0.298274
1.75649e+09,0.0211643,0.00545801,0.297209
1.75649e+09,0.0416876,0.0270427,0.296143
1.75649e+09,0.037492,0.0220986,0.30147
1.75649e+09,0.0124418,0.00990834,0.299339
1.75649e+09,0.0127832,0.00485503,0.316384
1.75649e+09,0.00990507,0.0162958,0.320645
1.75649e+09,0.0231119,0.0224102,0.32384
1.75649e+09,0.0404096,0.0328403,0.331297
1.75649e+09,0.0298017,0.0141736,0.332362
1.75649e+09,0.0189144,0.00935459,0.329167
1.75649e+09,0.020079,0.0236227,0.347276
1.75649e+09,0.0231385,0.0171593,0.338754
1.75649e+09,0.0226249,-0.000987018,0.337689
1.75649e+09,0.00745857,-0.0102095,0.339819
1.75649e+09,0.00626241,-0.0162171,0.334493
1.75649e+09,0.0272244,-0.0160249,0.327036
1.75649e+09,0.0319082,-0.00554096,0.322775
1.75649e+09,0.0373877,-0.00293241,0.332362
1.75649e+09,0.0336806,-0.00789552,0.330232
1.75649e+09,0.021106,-0.00559028,0.3036
1.75649e+09,0.0133816,-0.00258997,0.3036
1.75649e+09,0.0227344,-0.0173936,0.302535
1.75649e+09,0.0295466,-0.00463512,0.306796
1.75649e+09,0.0386089,-0.0133017,0.294013
1.75649e+09,0.0278838,-0.0296669,0.28336
1.75649e+09,0.0407556,-0.00783407,0.284426
1.75649e+09,0.0471295,-0.0064568,0.297209
1.75649e+09,0.0251415,-0.000320444,0.28336
1.75649e+09,0.0117569,-0.0126567,0.282295
1.75649e+09,0.016877,-0.0118654,0.276969
1.75649e+09,0.0148967,-0.00935748,0.282295
1.75649e+09,0.0344821,-0.0187126,0.296143
1.75649e+09,0.0317285,-0.0104019,0.299339
1.75649e+09,0.0323642,-0.00402512,0.295078
1.75649e+09,0.0190561,-0.0162309,0.302535
1.75649e+09,0.0170432,-0.00476011,0.299339
1.75649e+09,0.0105563,-0.014332,0.315318
1.75649e+09,0.0428441,-0.0321297,0.332362
1.75649e+09,0.0418364,-0.0284847,0.332362
1.75649e+09,0.0207082,-0.0270302,0.320645
1.75649e+09,-0.00544655,-0.0147566,0.332362
1.75649e+09,-0.00954173,-0.0328252,0.336624
1.75649e+09,0.00635624,-0.0292738,0.337689
1.75649e+09,0.0462428,-0.016035,0.363255
1.75649e+09,0.039443,-0.013382,0.353668
1.75649e+09,0.00625104,-0.0253266,0.356864
1.75649e+09,-0.0146594,-0.0267292,0.352602
1.75649e+09,-0.0199146,-0.0132661,0.345146
1.75649e+09,0.00433074,-0.0270311,0.340885
1.75649e+09,0.0261475,-0.0286661,0.346211
1.75649e+09,0.0175557,-0.0191217,0.346211
1.75649e+09,-0.000170277,-0.0420256,0.350472
1.75649e+09,0.00740503,-0.0485734,0.354733
1.75649e+09,0.010266,-0.0468688,0.349407
1.75649e+09,-0.00699493,-0.023743,0.361125
1.75649e+09,0.02027,-0.0244703,0.367516
1.75649e+09,0.0171897,-0.0190532,0.367516
1.75649e+09,0.00796004,-0.0451718,0.379234
1.75649e+09,-0.00214896,-0.0434387,0.374973
1.75649e+09,-0.00440923,-0.0524009,0.38243
1.75649e+09,0.00635913,-0.0409507,0.379234
1.75649e+09,0.0180302,-0.0427739,0.407996
1.75649e+09,0.00682948,-0.0401838,0.40267
1.75649e+09,-0.0149938,-0.0463622,0.415453
1.75649e+09,-0.00699647,-0.0473821,0.412257
1.75649e+09,-0.0147231,-0.03059,0.420779
1.75649e+09,0.0041749,-0.0304961,0.419714
1.75649e+09,0.0178989,-0.0756759,0.418649
1.75649e+09,0.029419,-0.057146,0.430367
1.75649e+09,-2.31118e-05,-0.0345815,0.437824
1.75649e+09,-0.0181041,-0.0289682,0.42504
1.75649e+09,0.00159787,-0.0315052,0.433563
1.75649e+09,0.00848957,-0.0295732,0.397344
1.75649e+09,0.0215474,-0.0318272,0.386691
1.75649e+09,0.0123218,-0.00850713,0.400539
1.75649e+09,0.00398069,0.00534103,0.401605
1.75649e+09,0.00690459,-0.0107292,0.386691
1.75649e+09,0.0019576,0.0080157,0.365386
1.75649e+09,0.00472924,0.0208826,0.356864
1.75649e+09,-0.0268824,0.025742,0.366451
1.75649e+09,-0.049394,0.0162093,0.360059
1.75649e+09,-0.0502602,-0.0378041,0.354733
1.75649e+09,-0.0368037,-0.0256612,0.349407
1.75649e+09,-0.02906,-0.0180762,0.36219
1.75649e+09,0.00863461,-0.0184704,0.387756
1.75649e+09,-0.0332396,-0.0161296,0.397344
1.75649e+09,-0.0401931,-0.0343599,0.4048
1.75649e+09,-0.0382185,-0.0162946,0.434628
1.75649e+09,-0.0384737,-0.0335616,0.437824
1.75649e+09,-0.0307753,-0.06092,0.465521
1.75649e+09,-0.0352463,-0.0697861,0.456998
1.75649e+09,-0.0281609,-0.0512061,0.458064
1.75649e+09,-0.00627028,-0.0301023,0.458064
1.75649e+09,-0.00012,-0.025727,0.462325
1.75649e+09,0.00381267,-0.0168474,0.467651
1.75649e+09,0.00624937,-0.0195051,0.471912
1.75649e+09,-0.00571913,-0.0414234,0.460194
1.75649e+09,-0.00717464,-0.0442932,0.464455
1.75649e+09,0.0144836,-0.0328998,0.447411
1.75649e+09,0.00651629,-0.0246531,0.444215
1.75649e+09,0.0125599,-0.0177312,0.441019
1.75649e+09,-6.85516e-05,-0.0134127,0.435693
1.75649e+09,-0.0298415,-0.0399194,0.42504
1.75649e+09,-0.0114814,-0.0452584,0.398409
1.75649e+09,0.024206,-0.0267493,0.412257
1.75649e+09,0.0126064,-0.0125286,0.419714
1.75649e+09,0.0147449,-0.0119681,0.419714
1.75649e+09,-0.00888464,-0.00830093,0.420779
1.75649e+09,-0.06207,-0.0423851,0.407996
1.75649e+09,-0.0580197,-0.0535554,0.410127
1.75649e+09,-0.0501659,-0.0531631,0.412257
1.75649e+09,-0.00874059,-0.0115483,0.436758
1.75649e+09,-0.0140236,-0.00696137,0.446346
1.75649e+09,-0.0301459,0.00128081,0.451672
1.75649e+09,-0.064975,0.0408995,0.464455
1.75649e+09,-0.0801247,0.0463341,0.46339
1.75649e+09,-0.0446782,0.0282434,0.468716
1.75649e+09,-0.0253314,0.0285065,0.486826
1.75649e+09,-0.0209941,0.0259232,0.500674
1.75649e+09,-0.0217847,0.0335121,0.499609
1.75649e+09,-0.0588047,0.127161,0.499609
1.75649e+09,-0.0583373,0.1676,0.507066
1.75649e+09,-0.0353494,0.114051,0.506001
1.75649e+09,-0.0389513,0.0379407,0.56246
1.75649e+09,-0.0411509,0.0378489,0.561394
1.75649e+09,-0.0370351,0.0523967,0.639159
1.75649e+09,0.0424412,0.137084,0.676443
1.75649e+09,0.0871359,0.166264,0.689226
1.75649e+09,0.0953141,0.130555,0.684965
1.75649e+09,0.0204539,0.0964284,0.658333
1.75649e+09,-0.0220013,0.0634753,0.689226
1.75649e+09,-0.00642762,0.0567332,0.711597
1.75649e+09,0.0920727,0.0692215,0.760599
1.75649e+09,0.0937051,0.0854398,0.782969
1.75649e+09,0.014704,0.0599134,0.731837
1.75649e+09,-0.0412251,0.0689909,0.747816
1.75649e+09,-0.0553026,0.0811884,0.747816
1.75649e+09,-0.0640313,0.0805721,0.792557
1.75649e+09,-0.0631671,-0.0344301,0.817058
