timestamp,dt,x,y,yaw,filtered_vx,filtered_vy,filtered_wz
1.75649e+09,0.00343292,-4.34272,0.827679,-0.426877,0.0134433,0.010069,0.413323
1.75649e+09,0.00320879,-4.34267,0.827691,-0.425516,0.0136071,0.010069,0.423975
1.75649e+09,0.00358218,-4.3426,0.827662,-0.423998,0.0214775,0.000797437,0.423975
1.75649e+09,0.00337213,-4.34256,0.827645,-0.422514,0.0136071,0.000797437,0.439954
1.75649e+09,0.00320359,-4.34252,0.82763,-0.421105,0.0134433,0.000797437,0.439954
1.75649e+09,0.0033487,-4.34245,0.827667,-0.419631,0.0125711,0.0177648,0.439954
1.75649e+09,0.00352416,-4.34239,0.827717,-0.418081,0.00978702,0.0200297,0.439954
1.75649e+09,0.00329999,-4.34235,0.827769,-0.416626,0.00644828,0.0200297,0.441019
1.75649e+09,0.00340717,-4.34231,0.827818,-0.415087,0.00497197,0.0177648,0.451672
1.75649e+09,0.00333744,-4.34227,0.827866,-0.413579,0.00497197,0.0178904,0.451672
1.75649e+09,0.00309976,-4.34224,0.827914,-0.412179,0.000770767,0.0174913,0.451672
1.75649e+09,0.00339151,-4.34223,0.827942,-0.410651,0.000677895,0.00908971,0.450607
1.75649e+09,0.00343237,-4.3422,0.827996,-0.409108,0.000677895,0.0174913,0.449542
1.75649e+09,0.00341869,-4.34218,0.828052,-0.407571,-0.000919593,0.0174913,0.449542
1.75649e+09,0.00347263,-4.34219,0.828091,-0.406006,-0.00728288,0.00908971,0.450607
1.75649e+09,0.0031477,-4.34222,0.828114,-0.404588,-0.0106541,0.00352436,0.450607
1.75649e+09,0.00321753,-4.34225,0.828138,-0.403141,-0.0106541,0.00352436,0.449542
1.75649e+09,0.00316239,-4.3423,0.828173,-0.40176,-0.0200279,0.00352436,0.436758
1.75649e+09,0.00349081,-4.34237,0.828241,-0.400239,-0.0258135,0.0102114,0.435693
1.75649e+09,0.00322175,-4.34243,0.828304,-0.39886,-0.0258135,0.0102114,0.428236
1.75649e+09,0.00371088,-4.34251,0.828378,-0.39727,-0.0258135,0.0108538,0.428236
1.75649e+09,0.00306582,-4.34252,0.828419,-0.395997,-0.00973519,0.0102114,0.415453
1.75649e+09,0.00340994,-4.34253,0.828416,-0.394595,-0.00145693,-0.00160978,0.411192
1.75649e+09,0.00309547,-4.34253,0.828406,-0.393391,-0.00070972,-0.00364122,0.388821
1.75649e+09,0.00357562,-4.34254,0.828395,-0.392005,-0.00070972,-0.00364122,0.387756
1.75649e+09,0.00316997,-4.34255,0.828384,-0.390786,-0.00070972,-0.00411952,0.38456
1.75649e+09,0.00333581,-4.34256,0.828373,-0.389506,-0.00134179,-0.00411952,0.383495
1.75649e+09,0.0035201,-4.34257,0.828363,-0.388156,-0.00134179,-0.00364122,0.383495
1.75649e+09,0.0033904,-4.34256,0.828388,-0.386939,-0.00134179,0.00740619,0.358994
1.75649e+09,0.00344613,-4.34179,0.828055,-0.385702,0.244296,-0.00469287,0.358994
1.75649e+09,0.00311589,-4.34107,0.82779,-0.384882,0.244296,0.00750097,0.26312
1.75649e+09,0.00333961,-4.34027,0.827595,-0.384256,0.244296,0.0358773,0.187487
1.75649e+09,0.00323539,-4.3397,0.82739,-0.383746,0.187989,0.00750097,0.157659
1.75649e+09,0.00382121,-4.33911,0.827179,-0.383148,0.164191,0.00688283,0.156594
1.75649e+09,0.0195251,-4.33672,0.826804,-0.380402,0.120542,0.0278551,0.140615
1.75649e+09,0.000120538,-4.33671,0.826799,-0.380401,0.120542,0.00758278,0.00852211
1.75649e+09,0.00310444,-4.33635,0.82668,-0.380695,0.120542,0.00688283,-0.0948085
1.75649e+09,0.00331491,-4.33596,0.826551,-0.381162,0.123417,0.00758278,-0.140615
1.75649e+09,0.00345176,-4.33556,0.826431,-0.38175,0.120542,0.0106215,-0.170442
1.75649e+09,0.00320638,-4.33518,0.826315,-0.382307,0.123417,0.0106215,-0.173638
1.75649e+09,0.00389753,-4.33472,0.826176,-0.383029,0.123417,0.0112538,-0.185356
1.75649e+09,0.00301873,-4.3343,0.826045,-0.383589,0.144372,0.0112538,-0.185356
1.75649e+09,0.00318925,-4.33385,0.825898,-0.38422,0.148922,0.0106215,-0.198139
1.75649e+09,0.00320262,-4.33335,0.825682,-0.384855,0.170589,-0.00374967,-0.198139
1.75649e+09,0.00355641,-4.33275,0.825424,-0.385514,0.184243,-0.00374967,-0.185356
1.75649e+09,0.00353348,-4.33215,0.825166,-0.386135,0.184742,-0.00374967,-0.175769
1.75649e+09,0.00321979,-4.33153,0.824954,-0.386667,0.203122,0.0115086,-0.165116
1.75649e+09,0.00326417,-4.33088,0.824731,-0.387182,0.209391,0.0115086,-0.157659
1.75649e+09,0.00321175,-4.33022,0.8245,-0.387626,0.218804,0.0115086,-0.138484
1.75649e+09,0.00339011,-4.32943,0.824221,-0.388038,0.246268,0.0115086,-0.12144
1.75649e+09,0.00361961,-4.32859,0.823921,-0.388389,0.246931,0.0115086,-0.096939
1.75649e+09,0.00313268,-4.3278,0.823671,-0.388656,0.261068,0.0204346,-0.0852211
1.75649e+09,0.00315059,-4.32702,0.823421,-0.388898,0.261086,0.0213852,-0.076699
1.75649e+09,0.00347559,-4.3261,0.823127,-0.389127,0.275479,0.0213852,-0.0660464
1.75649e+09,0.00315952,-4.32525,0.822851,-0.389275,0.282276,0.0213852,-0.0468716
1.75649e+09,0.00332443,-4.32438,0.822516,-0.389399,0.282276,0.00697029,-0.0372843
1.75649e+09,0.00360807,-4.32342,0.822153,-0.389434,0.282276,0.00697029,-0.00958738
1.75649e+09,0.00325794,-4.32258,0.821808,-0.389451,0.279929,0.000519276,-0.00532632
1.75649e+09,0.00315106,-4.32177,0.821468,-0.389444,0.279929,-0.0018435,0.00213053
1.75649e+09,0.0036236,-4.32083,0.821077,-0.389433,0.279929,-0.0018435,0.00319579
1.75649e+09,0.00321722,-4.32,0.820694,-0.389409,0.284748,-0.0118562,0.00745685
1.75649e+09,0.00321219,-4.31905,0.820262,-0.389337,0.324597,-0.0119914,0.0223706
1.75649e+09,0.00346718,-4.31801,0.819794,-0.389252,0.326452,-0.0119914,0.0245011
1.75649e+09,0.00334175,-4.317,0.819333,-0.38917,0.334206,-0.0119914,0.0245011
1.75649e+09,0.00507596,-4.3154,0.818677,-0.389046,0.340938,-6.12626e-06,0.0245011
1.75649e+09,0.00155454,-4.31488,0.818468,-0.388999,0.356678,0.00115007,0.0298274
1.75649e+09,0.00331878,-4.31374,0.818004,-0.388883,0.371702,0.00115007,0.0351537
1.75649e+09,0.00309305,-4.31267,0.817565,-0.388738,0.374077,-6.12626e-06,0.0468716
1.75649e+09,0.00346247,-4.31148,0.817039,-0.388557,0.374077,-0.0108332,0.052198
1.75649e+09,0.00346418,-4.31031,0.816517,-0.388369,0.371702,-0.0108332,0.0543285
1.75649e+09,0.00331011,-4.30917,0.815999,-0.388175,0.377333,-0.0144642,0.0585895
1.75649e+09,0.00377476,-4.30787,0.81541,-0.387934,0.377333,-0.0144642,0.0639159
1.75649e+09,0.00283159,-4.3069,0.814968,-0.38768,0.377333,-0.0144642,0.0894822
1.75649e+09,0.00321753,-4.30577,0.814411,-0.387385,0.389981,-0.0276484,0.0916127
1.75649e+09,0.00348339,-4.30455,0.813801,-0.387055,0.389981,-0.0300923,0.0948085
1.75649e+09,0.00321011,-4.30338,0.813182,-0.386737,0.410582,-0.0406333,0.0990696
1.75649e+09,0.00327695,-4.3022,0.812549,-0.386392,0.407329,-0.0427244,0.105461
1.75649e+09,0.00339151,-4.30097,0.811895,-0.385983,0.407329,-0.0427244,0.120375
1.75649e+09,0.00347126,-4.29971,0.811205,-0.385551,0.412378,-0.046911,0.124636
1.75649e+09,0.00355222,-4.29839,0.810507,-0.38507,0.41741,-0.0427244,0.135289
1.75649e+09,0.00305205,-4.29726,0.809913,-0.384631,0.41741,-0.040762,0.143811
1.75649e+09,0.00324239,-4.29605,0.809283,-0.384158,0.41741,-0.0404584,0.145941
1.75649e+09,0.0034848,-4.29483,0.808709,-0.383649,0.386659,-0.021461,0.145941
1.75649e+09,0.00347632,-4.29363,0.808143,-0.383142,0.381807,-0.021461,0.145941
1.75649e+09,0.00329629,-4.29249,0.807608,-0.382661,0.380652,-0.021461,0.145941
1.75649e+09,0.0031381,-4.29143,0.80704,-0.38222,0.380652,-0.0420614,0.140615
1.75649e+09,0.00343105,-4.29035,0.806448,-0.381865,0.35786,-0.0420614,0.103331
1.75649e+09,0.00326434,-4.28932,0.805888,-0.38158,0.354955,-0.0423554,0.0873517
1.75649e+09,0.00335513,-4.28827,0.805313,-0.381316,0.354955,-0.0420614,0.0788296
1.75649e+09,0.00346441,-4.28717,0.804741,-0.381057,0.354955,-0.0356261,0.0745685
1.75649e+09,0.00341371,-4.286,0.80417,-0.380854,0.381174,-0.0276482,0.0596548
1.75649e+09,0.00330771,-4.28478,0.803818,-0.380906,0.381174,0.0381591,-0.015979
1.75649e+09,0.00322397,-4.28359,0.803504,-0.380968,0.381174,0.0476415,-0.0191748
1.75649e+09,0.00320571,-4.28248,0.803228,-0.381071,0.350788,0.0476415,-0.0319579
1.75649e+09,0.00360554,-4.28125,0.802917,-0.381174,0.350788,0.0476415,-0.0287621
1.75649e+09,0.00312789,-4.2802,0.802587,-0.381264,0.350788,0.0269835,-0.0287621
1.75649e+09,0.00338005,-4.27902,0.802167,-0.381362,0.368133,0.0137218,-0.0287621
1.75649e+09,0.00328658,-4.27784,0.801688,-0.381453,0.389052,-0.000864117,-0.0276969
1.75649e+09,0.00332836,-4.27654,0.801163,-0.381453,0.422157,-0.000864117,0
1.75649e+09,0.00336164,-4.27518,0.800622,-0.381453,0.43428,0.00106054,0
1.75649e+09,0.00327365,-4.27379,0.80007,-0.381453,0.455556,0.00106054,0
1.75649e+09,0.00357161,-4.27228,0.799468,-0.381456,0.455556,0.00106054,-0.00106526
1.75649e+09,0.00297455,-4.27102,0.798968,-0.381485,0.455556,0.00149186,-0.00958738
1.75649e+09,0.00342046,-4.26965,0.798419,-0.381529,0.433347,0.00106054,-0.0127832
1.75649e+09,0.00342883,-4.26835,0.797904,-0.381573,0.405587,0.000674921,-0.0127832
1.75649e+09,0.00328398,-4.26713,0.79737,-0.381615,0.405587,-0.0124863,-0.0127832
1.75649e+09,0.003273,-4.26591,0.796857,-0.38175,0.405587,-0.00601414,-0.0415453
1.75649e+09,0.00337859,-4.26461,0.796313,-0.381891,0.417235,-0.00601414,-0.0415453
1.75649e+09,0.00352466,-4.26325,0.795745,-0.382037,0.417235,-0.00601414,-0.0415453
1.75649e+09,0.00321577,-4.26199,0.795278,-0.382133,0.417235,0.01102,-0.0298274
1.75649e+09,0.00326778,-4.26073,0.794867,-0.382231,0.406961,0.0280083,-0.0298274
1.75649e+09,0.00344823,-4.25937,0.794484,-0.382334,0.406297,0.043585,-0.0298274
1.75649e+09,0.00322098,-4.25808,0.794207,-0.382491,0.40369,0.0696423,-0.0490022
1.75649e+09,0.003467,-4.25665,0.794011,-0.382661,0.40369,0.10156,-0.0490022
1.75649e+09,0.00315929,-4.25535,0.793833,-0.382816,0.40369,0.10156,-0.0490022
1.75649e+09,0.00337935,-4.25389,0.793615,-0.38274,0.424481,0.10156,0.0223706
1.75649e+09,0.00326139,-4.25256,0.793201,-0.382629,0.424481,0.0339027,0.0340885
1.75649e+09,0.0032533,-4.25119,0.792664,-0.382518,0.453932,0.0049873,0.0340885
1.75649e+09,0.00338046,-4.24969,0.792082,-0.382403,0.473655,0.0049873,0.0340885
1.75649e+09,0.00341216,-4.24802,0.791429,-0.382287,0.525573,0.0049873,0.0340885
1.75649e+09,0.0032239,-4.24644,0.790831,-0.382177,0.525573,0.0112589,0.0340885
1.75649e+09,0.00356683,-4.24467,0.790195,-0.382025,0.525573,0.0192867,0.0426106
1.75649e+09,0.00323762,-4.24299,0.789828,-0.381749,0.525573,0.0890284,0.0852211
1.75649e+09,0.00325656,-4.24129,0.789461,-0.381461,0.524464,0.0890284,0.0884169
1.75649e+09,0.00325576,-4.23974,0.789152,-0.381114,0.477226,0.0890284,0.106526
1.75649e+09,0.00336413,-4.2382,0.788682,-0.380756,0.477226,0.0409365,0.106526
1.75649e+09,0.0034717,-4.23672,0.788158,-0.380386,0.452696,0.0185129,0.106526
1.75649e+09,0.00326135,-4.23542,0.787703,-0.380039,0.422252,0.0185129,0.106526
1.75649e+09,0.00353899,-4.23401,0.787211,-0.379662,0.42107,0.0185129,0.106526
1.75649e+09,0.00325312,-4.2327,0.78679,-0.379329,0.42107,0.0286458,0.102265
1.75649e+09,0.00309967,-4.23145,0.786388,-0.379012,0.422252,0.0286458,0.102265
1.75649e+09,0.00347494,-4.23005,0.785937,-0.37879,0.422252,0.0286458,0.0639159
1.75649e+09,0.00347588,-4.22867,0.785447,-0.378579,0.42107,0.0159249,0.0607201
1.75649e+09,0.003505,-4.22737,0.784946,-0.378467,0.399734,0.00499637,0.0319579
1.75649e+09,0.00308323,-4.22622,0.784504,-0.378391,0.399734,0.00474153,0.0245011
1.75649e+09,0.00312291,-4.22505,0.784057,-0.378315,0.399734,0.00474153,0.0245011
1.75649e+09,0.00346394,-4.22376,0.78356,-0.378226,0.399734,0.00474153,0.0255663
1.75649e+09,0.00343154,-4.22246,0.783107,-0.378135,0.399734,0.0167259,0.0266316
1.75649e+09,0.00340208,-4.22116,0.782683,-0.378044,0.402244,0.0257499,0.0266316
1.75649e+09,0.00319292,-4.21993,0.782312,-0.377946,0.399907,0.0336093,0.0308927
1.75649e+09,0.00338669,-4.21864,0.781895,-0.377758,0.398691,0.0257499,0.0553937
1.75649e+09,0.00385011,-4.21719,0.781388,-0.377471,0.398691,0.0167259,0.0745685
1.75649e+09,0.00266798,-4.2162,0.781005,-0.377272,0.398691,0.0034897,0.0745685
1.75649e+09,0.00340869,-4.21495,0.780479,-0.377018,0.397008,-0.00871077,0.0745685
1.75649e+09,0.00329577,-4.21385,0.780009,-0.376772,0.365267,-0.00871077,0.0745685
1.75649e+09,0.00333378,-4.21273,0.779537,-0.376488,0.362727,-0.00871077,0.0852211
1.75649e+09,0.00342832,-4.21157,0.779084,-0.376221,0.362727,0.0013287,0.0777643
1.75649e+09,0.00338412,-4.21042,0.778651,-0.375958,0.362727,0.00574955,0.0777643
1.75649e+09,0.00308267,-4.20935,0.77828,-0.375718,0.367064,0.0154638,0.0777643
1.75649e+09,0.00339989,-4.20817,0.777868,-0.375512,0.369673,0.0154638,0.0607201
1.75649e+09,0.0035065,-4.20691,0.777443,-0.375329,0.37744,0.0185347,0.052198
1.75649e+09,0.00310516,-4.20581,0.777112,-0.375173,0.369673,0.0312652,0.0500674
1.75649e+09,0.00347218,-4.20454,0.776745,-0.375018,0.37744,0.0348888,0.0447411
1.75649e+09,0.0033073,-4.20334,0.776394,-0.374888,0.37744,0.0344646,0.0394148
1.75649e+09,0.00332853,-4.2021,0.776029,-0.374803,0.388184,0.0348888,0.0255663
1.75649e+09,0.00352918,-4.20072,0.775622,-0.37472,0.403635,0.0348888,0.0234358
1.75649e+09,0.00343409,-4.19939,0.775225,-0.37465,0.403635,0.0344646,0.02024
1.75649e+09,0.00318805,-4.19815,0.774856,-0.374589,0.403635,0.0344646,0.0191748
1.75649e+09,0.00325656,-4.19692,0.774546,-0.374673,0.386805,0.0496713,-0.0255663
1.75649e+09,0.00441684,-4.19531,0.774069,-0.3748,0.378398,0.032892,-0.0287621
1.75649e+09,0.00258336,-4.19435,0.773848,-0.374874,0.378398,0.0566999,-0.0287621
1.75649e+09,0.00290513,-4.19326,0.773611,-0.374957,0.378398,0.0614863,-0.0287621
1.75649e+09,0.00340017,-4.19198,0.773316,-0.375055,0.381288,0.0566999,-0.0287621
1.75649e+09,0.00314477,-4.19082,0.773014,-0.375196,0.381288,0.047023,-0.0447411
1.75649e+09,0.00338968,-4.18952,0.772776,-0.375355,0.381288,0.0748026,-0.0468716
1.75649e+09,0.0035072,-4.18821,0.77244,-0.375519,0.381288,0.047023,-0.0468716
1.75649e+09,0.00335173,-4.18697,0.772118,-0.375676,0.381288,0.047023,-0.0468716
1.75649e+09,0.0032675,-4.18567,0.771759,-0.375791,0.41016,0.043731,-0.0351537
1.75649e+09,0.00343004,-4.18429,0.771388,-0.375912,0.414832,0.047424,-0.0351537
1.75649e+09,0.00326722,-4.18291,0.77101,-0.376027,0.435484,0.047424,-0.0351537
1.75649e+09,0.00330329,-4.18151,0.770628,-0.376157,0.435484,0.0475667,-0.0394148
1.75649e+09,0.0032774,-4.1801,0.770267,-0.376286,0.440869,0.0557989,-0.0394148
1.75649e+09,0.0033404,-4.17865,0.769926,-0.376418,0.440869,0.0645911,-0.0394148
1.75649e+09,0.00332327,-4.17712,0.769564,-0.376524,0.46789,0.0677495,-0.0319579
1.75649e+09,0.00325319,-4.17562,0.769209,-0.376628,0.46789,0.0677495,-0.0319579
1.75649e+09,0.00386436,-4.17385,0.768788,-0.376751,0.46789,0.0677495,-0.0319579
1.75649e+09,0.00295467,-4.17264,0.768485,-0.376858,0.418886,0.0555236,-0.036219
1.75649e+09,0.00332492,-4.17133,0.768168,-0.376979,0.399477,0.0555236,-0.036219
1.75649e+09,0.00347741,-4.17,0.767832,-0.377105,0.392357,0.0515007,-0.036219
1.75649e+09,0.00536689,-4.16794,0.767309,-0.377242,0.392357,0.0504383,-0.0255663
1.75649e+09,0.00148321,-4.16737,0.767164,-0.37728,0.392357,0.0504383,-0.0255663
1.75649e+09,0.00315378,-4.16606,0.766829,-0.37736,0.424735,0.05421,-0.0255663
1.75649e+09,0.0032163,-4.16468,0.766469,-0.377456,0.440789,0.05421,-0.0298274
1.75649e+09,0.00314759,-4.16329,0.766108,-0.37755,0.454504,0.0569971,-0.0298274
1.75649e+09,0.00362829,-4.16168,0.765693,-0.377659,0.454504,0.0569971,-0.0298274
1.75649e+09,0.00337642,-4.16019,0.7653,-0.377698,0.451761,0.05421,-0.0117179
1.75649e+09,0.00331927,-4.15873,0.764924,-0.377737,0.451261,0.0569971,-0.0117179
1.75649e+09,0.0031678,-4.15733,0.764564,-0.377774,0.451761,0.0569971,-0.0117179
1.75649e+09,0.00328454,-4.15589,0.764182,-0.377813,0.451261,0.0541289,-0.0117179
1.75649e+09,0.00331332,-4.15444,0.763783,-0.377851,0.451261,0.0493803,-0.0117179
1.75649e+09,0.0034609,-4.15304,0.76321,-0.377829,0.436661,-0.00476231,0.00639159
1.75649e+09,0.00363187,-4.1516,0.762528,-0.377806,0.436661,-0.0287601,0.00639159
1.75649e+09,0.00318564,-4.15043,0.761964,-0.377786,0.407715,-0.0287601,0.00639159
1.75649e+09,0.00334553,-4.1491,0.761401,-0.377893,0.432984,-0.00918308,-0.0319579
1.75649e+09,0.00316968,-4.14791,0.760897,-0.377997,0.407715,-0.00918308,-0.0330232
1.75649e+09,0.0032479,-4.14666,0.760408,-0.37815,0.41199,0.00176013,-0.0468716
1.75649e+09,0.00331279,-4.14537,0.759992,-0.378344,0.407715,0.0265735,-0.0585895
1.75649e+09,0.00379643,-4.14388,0.759508,-0.378566,0.41199,0.0265735,-0.0585895
1.75649e+09,0.00284323,-4.14277,0.759145,-0.378733,0.41199,0.0265735,-0.0585895
1.75649e+09,0.00414668,-4.14106,0.758578,-0.378896,0.432319,0.0249843,-0.0394148
1.75649e+09,0.00257299,-4.14001,0.758174,-0.378998,0.436314,0.00454358,-0.0394148
1.75649e+09,0.00341455,-4.13862,0.757577,-0.379114,0.442982,-0.0117661,-0.0340885
1.75649e+09,0.00312673,-4.13736,0.757011,-0.37922,0.442982,-0.0182386,-0.0340885
1.75649e+09,0.00352698,-4.13593,0.756373,-0.379341,0.442982,-0.0182386,-0.0340885
1.75649e+09,0.00328376,-4.13472,0.755826,-0.379421,0.404467,-0.0182386,-0.0245011
1.75649e+09,0.00336701,-4.13345,0.755355,-0.379504,0.401237,0.00934597,-0.0245011
1.75649e+09,0.00330966,-4.13216,0.755013,-0.379585,0.401237,0.0488633,-0.0245011
1.75649e+09,0.00332213,-4.13082,0.754741,-0.380031,0.404467,0.0732742,-0.134223
1.75649e+09,0.00330181,-4.12945,0.754591,-0.380474,0.401237,0.111342,-0.134223
1.75649e+09,0.00357494,-4.12798,0.754431,-0.380954,0.398729,0.111342,-0.134223
1.75649e+09,0.00321663,-4.12669,0.754299,-0.381313,0.388783,0.111342,-0.111853
1.75649e+09,0.00367647,-4.12529,0.753946,-0.381725,0.388783,0.0523829,-0.111853
1.75649e+09,0.0028559,-4.12421,0.753662,-0.382044,0.388783,0.04898,-0.111853
1.75649e+09,0.00344876,-4.12283,0.753184,-0.382456,0.421185,0.019895,-0.11931
1.75649e+09,0.0034262,-4.12118,0.752407,-0.382894,0.533232,-0.0298346,-0.127832
1.75649e+09,0.00334355,-4.11956,0.751649,-0.383321,0.533232,-0.0298346,-0.127832
1.75649e+09,0.00320499,-4.11801,0.750921,-0.383731,0.533232,-0.0298346,-0.127832
1.75649e+09,0.0031894,-4.11665,0.750399,-0.384026,0.457146,0.00811862,-0.092678
1.75649e+09,0.00342921,-4.11519,0.749837,-0.384253,0.457146,0.00811862,-0.0660464
1.75649e+09,0.00649906,-4.11249,0.74882,-0.384627,0.442839,0.0101525,-0.0575243
1.75649e+09,0.000594478,-4.11225,0.748726,-0.384656,0.439685,0.00811862,-0.0500674
1.75649e+09,0.00277674,-4.11111,0.74828,-0.384787,0.439685,0.00480761,-0.0468716
1.75649e+09,0.00329944,-4.10976,0.747744,-0.38472,0.439685,0.00265424,0.02024
1.75649e+09,0.00342862,-4.10839,0.747199,-0.384614,0.430261,0.00265424,0.0308927
1.75649e+09,0.00340064,-4.10704,0.746662,-0.384444,0.426835,0.00265424,0.0500674
1.75649e+09,0.00341084,-4.1057,0.74613,-0.384207,0.423327,0.00271175,0.0692422
1.75649e+09,0.00314914,-4.10446,0.745705,-0.383895,0.417802,0.0235753,0.0990696
1.75649e+09,0.00333153,-4.10314,0.745257,-0.383548,0.417802,0.0235753,0.104396
1.75649e+09,0.00352243,-4.10174,0.744783,-0.383172,0.417802,0.0235753,0.106526
1.75649e+09,0.00345114,-4.10028,0.744257,-0.38279,0.450566,0.0171412,0.110787
1.75649e+09,0.00310479,-4.09897,0.743755,-0.38241,0.450566,0.007358,0.122505
1.75649e+09,0.00344818,-4.09752,0.743199,-0.381969,0.450566,0.007358,0.127832
1.75649e+09,0.00308688,-4.09629,0.74273,-0.381522,0.425712,0.007358,0.144876
1.75649e+09,0.00348948,-4.09486,0.74236,-0.381016,0.419099,0.0537329,0.144876
1.75649e+09,0.00317952,-4.09357,0.742025,-0.380556,0.417268,0.0537329,0.144876
1.75649e+09,0.00333661,-4.09223,0.741681,-0.380143,0.411949,0.0537329,0.123571
1.75649e+09,0.00356749,-4.09084,0.74124,-0.379702,0.405849,0.0289668,0.123571
1.75649e+09,0.00321649,-4.08961,0.740841,-0.379329,0.40215,0.0269969,0.116114
1.75649e+09,0.00342922,-4.08829,0.740384,-0.378975,0.405849,0.0183583,0.103331
1.75649e+09,0.00337267,-4.087,0.739935,-0.378626,0.405849,0.0183583,0.103331
1.75649e+09,0.00337261,-4.08571,0.739491,-0.378339,0.40215,0.0183583,0.0852211
1.75649e+09,0.00334638,-4.08445,0.739065,-0.378171,0.397316,0.0208296,0.0500674
1.75649e+09,0.00362486,-4.08307,0.738657,-0.378048,0.397316,0.0367883,0.0340885
1.75649e+09,0.0030095,-4.08191,0.738319,-0.378006,0.397316,0.0367883,0.0138484
1.75649e+09,0.00304967,-4.08075,0.737976,-0.377964,0.397316,0.0367883,0.0138484
1.75649e+09,0.00347853,-4.07941,0.737585,-0.377915,0.397316,0.0367883,0.0138484
1.75649e+09,0.00328389,-4.07816,0.737215,-0.37787,0.397316,0.0367883,0.0138484
1.75649e+09,0.00324891,-4.07691,0.73685,-0.377825,0.397316,0.0367883,0.0138484
1.75649e+09,0.00344979,-4.07562,0.736475,-0.377998,0.387311,0.0367883,-0.0500674
1.75649e+09,0.00314895,-4.07446,0.736097,-0.378155,0.387311,0.0245032,-0.0500674
1.75649e+09,0.00337748,-4.07322,0.735677,-0.378324,0.387311,0.0199407,-0.0500674
1.75649e+09,0.00355844,-4.07195,0.735171,-0.378476,0.385431,0.000417393,-0.0426106
1.75649e+09,0.00320551,-4.0708,0.73471,-0.378613,0.385431,-0.00148352,-0.0426106
1.75649e+09,0.00327324,-4.06982,0.734295,-0.378752,0.325913,-0.00695776,-0.0426106
1.75649e+09,0.00346802,-4.06877,0.733872,-0.3789,0.325913,-0.00148352,-0.0426106
1.75649e+09,0.00328033,-4.06778,0.733472,-0.37904,0.325913,-0.00148352,-0.0426106
1.75649e+09,0.00331107,-4.06671,0.733009,-0.379156,0.351009,-0.0108492,-0.0351537
1.75649e+09,0.00337384,-4.0654,0.732438,-0.379228,0.424226,-0.0129573,-0.0213053
1.75649e+09,0.00346305,-4.06405,0.731853,-0.379302,0.424226,-0.0129573,-0.0213053
1.75649e+09,0.00333501,-4.06275,0.731289,-0.379355,0.424226,-0.0129573,-0.015979
1.75649e+09,0.00312518,-4.06153,0.730774,-0.379368,0.42384,-0.00852603,-0.00426106
1.75649e+09,0.00358488,-4.0601,0.730263,-0.379384,0.42384,0.0156057,-0.00426106
1.75649e+09,0.00322019,-4.05881,0.729814,-0.379397,0.42384,0.0187843,-0.00426106
1.75649e+09,0.00334398,-4.05743,0.72933,-0.379412,0.437515,0.0187843,-0.00426106
1.75649e+09,0.00348012,-4.05599,0.728817,-0.379434,0.437515,0.0156057,-0.00639159
1.75649e+09,0.00303485,-4.05474,0.728378,-0.379453,0.437515,0.0187843,-0.00639159
1.75649e+09,0.00349166,-4.05329,0.727873,-0.379464,0.437515,0.0187843,-0.00319579
1.75649e+09,0.00326696,-4.05194,0.727399,-0.379485,0.440213,0.0195589,-0.00639159
1.75649e+09,0.00326934,-4.05056,0.726933,-0.379506,0.443767,0.0232872,-0.00639159
1.75649e+09,0.00325915,-4.04911,0.726436,-0.379517,0.469696,0.0232872,-0.00319579
1.75649e+09,0.00342693,-4.04758,0.725925,-0.379528,0.469696,0.0266924,-0.00319579
1.75649e+09,0.0032892,-4.04612,0.725424,-0.379538,0.469696,0.0232872,-0.00319579
1.75649e+09,0.00357556,-4.04457,0.724895,-0.379546,0.457254,0.0232872,-0.00213053
1.75649e+09,0.00327114,-4.04315,0.724422,-0.379542,0.457254,0.0266924,0.00106526
1.75649e+09,0.0034461,-4.04166,0.723886,-0.379539,0.457254,0.0149341,0.00106526
1.75649e+09,0.00298372,-4.04038,0.723422,-0.379529,0.457116,0.0149341,0.00319579
1.75649e+09,0.00356045,-4.03884,0.722891,-0.379518,0.457116,0.021623,0.00319579
1.75649e+09,0.00316349,-4.03749,0.722425,-0.379508,0.451953,0.021623,0.00319579
1.75649e+09,0.00350736,-4.03599,0.721897,-0.379496,0.451953,0.0183312,0.00319579
1.75649e+09,0.0033005,-4.03458,0.721401,-0.379472,0.451953,0.0183312,0.00745685
1.75649e+09,0.00313935,-4.03319,0.720848,-0.379448,0.477903,0.00105864,0.00745685
1.75649e+09,0.0035232,-4.03155,0.720199,-0.379399,0.499587,0.00105864,0.0138484
1.75649e+09,0.00349752,-4.02993,0.719546,-0.379351,0.499587,-0.00181539,0.0138484
1.75649e+09,0.00298016,-4.02855,0.718986,-0.379284,0.499587,-0.00341519,0.0223706
1.75649e+09,0.00346705,-4.02701,0.718346,-0.379199,0.4803,-0.00712298,0.0245011
1.75649e+09,0.00352955,-4.02545,0.717679,-0.379113,0.4803,-0.0122057,0.0245011
1.75649e+09,0.00304578,-4.02411,0.717094,-0.379038,0.4803,-0.0152031,0.0245011
1.75649e+09,0.00344024,-4.0226,0.716434,-0.378954,0.4803,-0.0152031,0.0245011
